# iElectron  Residue t[s]
13,35,867.273023621
13,36,910.04042829
13,35,1641.24723795
13,54,1642.67977694
13,35,2381.89769051
13,36,2708.65491608
13,55,7083.0249173
13,36,12284.5070007
13,55,14142.0521717
13,36,14962.2500804
13,35,21222.2058004
13,36,22438.1870673
13,55,23946.0673641
13,36,25058.8888199
13,55,28201.0582962
13,36,28502.9506344
13,55,32845.2221101
13,36,32962.9207889
13,55,36052.1280835
13,36,36742.5874843
13,35,38219.3367896
13,55,38465.5846116
13,36,42250.5445116
13,55,43940.4273546
13,36,52257.7617495
13,55,55565.1719877
13,43,67473.4207467
13,48,68927.377017
13,43,69123.0869508
13,42,75173.4275385
13,43,75758.2944504
13,48,78217.7757798
13,43,80297.2618004
13,55,82635.538691
13,36,83144.6111462
13,35,84440.3443035
13,54,84473.8805643
13,55,84482.9063229
13,36,95733.7150306
13,55,99237.6340176
13,36,100000
14,36,86.3620703337
14,35,98.7926532284
14,54,829.156628854
14,35,1506.84076045
14,54,2029.85367402
14,55,2216.16858111
14,54,5418.22040192
14,55,5554.34393241
14,36,13555.783772
14,55,19472.3108123
14,36,20198.3075815
14,55,21820.6579546
14,36,23692.774356
14,55,26358.1891248
14,36,28542.1668253
14,55,31047.076946
14,36,32240.1426887
14,35,34187.4215772
14,36,34528.4355903
14,35,35249.3113375
14,36,35466.7484353
14,55,37431.2552087
14,54,37606.7657948
14,35,38509.804392
14,36,40294.9678667
14,35,41684.0594435
14,55,41960.2986744
14,36,46782.855151
14,55,47903.3361153
14,36,49720.3648856
14,55,53065.9541272
14,36,55520.2630398
14,35,55711.5939854
14,54,55826.2336954
14,35,56684.3380548
14,36,57384.8552725
14,55,62254.7606174
14,36,69992.7426318
14,55,70381.0660771
14,36,73999.2704546
14,55,74687.0840055
14,36,74816.5317541
14,55,78329.7956415
14,36,84418.3310908
14,55,91536.0748935
14,36,98670.4328377
14,55,100000
6,36,46.8812194027
6,35,664.686395679
6,36,1022.01401112
6,55,1426.3006754
6,36,10010.2105167
6,55,13360.7883611
6,36,15772.6876058
6,55,16589.6224044
6,36,42213.6751755
6,55,42227.0667212
6,36,56156.7909769
6,55,62427.5796217
6,36,66871.7460062
6,55,68596.9881422
6,36,71202.8515894
6,55,72198.8849696
6,36,74849.3162271
6,55,81722.7839584
6,43,83611.6355953
6,48,85075.9409768
6,43,85146.8253782
6,48,86843.226006
6,43,89606.8105216
6,48,91605.6490467
6,43,94599.3155331
6,48,95393.5481745
6,55,95627.4037534
6,36,96331.1396483
6,35,100000
25,36,643.415061704
25,55,5468.62179448
25,36,7138.07254018
25,55,12708.5370676
25,36,13716.7995265
25,55,17029.3169153
25,36,21174.9209251
25,55,24263.0709038
25,36,24934.6337032
25,55,30299.694631
25,36,34859.6389563
25,55,35097.0455643
25,36,38234.6483642
25,55,39395.1782801
25,36,39993.3129398
25,55,44409.1691539
25,36,45894.5010093
25,55,58686.8405577
25,36,66092.1650514
25,55,71061.1007053
25,36,73393.0299085
25,55,78450.8144667
25,43,85000.1797309
25,48,85397.0607942
25,43,90204.6673724
25,48,93301.5417317
25,43,96236.5026707
25,70,96892.4707715
25,69,97594.4066408
25,88,98495.1161341
25,76,100000
26,54,1554.42365436
26,35,4265.83592778
26,54,4411.47876347
26,35,4466.75660479
26,36,4480.01515499
26,55,6333.69959318
26,54,7332.5918204
26,55,8960.66138798
26,36,10485.718944
26,35,13002.0887289
26,36,13008.9310443
26,35,17743.9758526
26,54,17805.9230447
26,35,17851.2305045
26,54,18167.3385319
26,55,19343.0566429
26,54,24792.7376059
26,35,25062.1957984
26,54,25331.1210297
26,55,25427.082282
26,48,29248.7532876
26,43,30045.5603143
26,48,31816.3200523
26,43,32235.2242513
26,55,32454.2650961
26,36,36304.0253736
26,55,45794.189868
26,36,47681.4769699
26,55,55183.0615486
26,36,57826.9562954
26,55,59807.8460549
26,54,60039.4524715
26,55,61404.6869109
26,36,64237.6492073
26,70,69966.6130652
26,89,71765.2233004
26,82,72726.2228926
26,77,74305.4703396
26,89,91782.8348944
26,70,96333.9644591
26,89,97877.8681275
26,70,98550.488635
26,69,100000
80,54,28.6098847558
80,35,1404.03327469
80,36,1576.5530618
80,55,1614.04453164
80,36,5207.15166521
80,55,5502.16358131
80,36,18034.4653408
80,55,19476.5185425
80,36,26887.8451173
80,35,28417.5617792
80,54,28627.4375915
80,55,29305.1459303
80,36,36318.0313696
80,55,44761.9601309
80,36,47634.7630542
80,55,48254.6122776
80,43,54577.4365822
80,48,62497.3285043
80,43,64827.1318356
80,76,66753.6834454
80,77,69750.9652557
80,82,82881.1779194
80,89,93026.7108546
80,77,93845.9921257
80,82,100000
81,54,282.935296098
81,35,735.996813605
81,36,2180.15488412
81,55,2182.80173846
81,36,3860.73629705
81,55,12834.1328566
81,36,21578.5446674
81,55,28721.4034295
81,36,29493.2358601
81,55,33053.4413909
81,54,34305.0112511
81,35,37174.322456
81,36,37275.0347608
81,55,40246.776531
81,36,41204.9049522
81,35,55108.9852608
81,36,55775.9551392
81,55,55778.9485773
81,43,56025.4505535
81,48,59155.1965805
81,43,59708.4504373
81,48,66277.361213
81,43,68094.0441613
81,48,69550.7909108
81,43,72725.0715784
81,48,75069.9571602
81,76,81081.6700752
81,77,85276.198216
81,82,92620.2332082
81,77,100000
82,36,288.782847643
82,55,1429.36173268
82,36,3100.15916828
82,55,11193.91116
82,36,20885.5636248
82,55,22032.6358494
82,36,22776.7305098
82,55,22830.1204882
82,36,25568.2113475
82,35,28893.422759
82,36,29647.8710312
82,55,29840.2254133
82,36,30601.0637777
82,55,31006.4297362
82,36,31855.7175486
82,55,33187.0799512
82,36,33854.797819
82,35,52826.5151686
82,54,53483.6748837
82,35,53563.5496826
82,54,53801.7242406
82,55,54862.2778697
82,54,56368.134276
82,55,56837.9492141
82,36,61752.1800232
82,35,62906.7282935
82,36,63152.923567
82,35,73238.6778186
82,36,73277.2166014
82,55,73952.1786413
82,36,83099.9472821
82,55,92840.6079981
82,36,100000
7,36,213.659445003
7,55,1540.75056766
7,43,2914.41861774
7,48,22182.3077475
7,43,23922.1926634
7,48,29097.1554346
7,43,33657.6298636
7,48,34290.2823237
7,43,38899.5708438
7,48,45373.0043425
7,43,47241.6692239
7,48,52043.0136478
7,43,52126.0763422
7,48,54975.659243
7,43,55343.0100208
7,55,55487.870291
7,36,58764.1709947
7,35,58875.4723404
7,54,59483.4335292
7,35,60663.2420122
7,36,61565.4963516
7,35,67074.9405831
7,54,67182.7556668
7,35,67466.0673371
7,55,68110.0641855
7,54,69523.1053426
7,55,70471.1120438
7,48,72697.0477043
7,43,72875.7843244
7,48,75187.6932246
7,76,76280.9526409
7,88,76752.7668207
7,89,79982.8442078
7,77,80217.3076391
7,82,90137.1835311
7,77,92297.6010262
7,82,97548.4088899
7,77,100000
20,36,275.384046758
20,55,3392.76174594
20,36,5014.98785088
20,35,5507.5997744
20,54,5547.66633342
20,35,6837.59941108
20,54,7185.58977742
20,36,10133.6562324
20,35,14572.7354179
20,36,14643.3298804
20,55,15045.4494706
20,36,27190.825066
20,55,30727.0616499
20,43,37614.0402038
20,55,45601.3048342
20,36,48527.1818754
20,55,52391.5963173
20,36,53471.537167
20,35,56628.4880953
20,54,56854.2549443
20,35,59413.8246042
20,36,59765.1507201
20,55,65494.2023473
20,43,68270.7311501
20,48,70632.570781
20,43,71181.3142163
20,48,71892.4134359
20,43,75641.25199
20,48,77266.9472132
20,43,77543.8752896
20,48,93621.7452042
20,43,96221.1011311
20,55,100000
90,36,2217.34399108
90,55,5267.55520931
90,36,5880.80341432
90,55,6891.91574048
90,36,13703.424868
90,55,15344.3049898
90,36,18528.0525439
90,55,18809.3819762
90,36,19800.4009009
90,55,25442.4723265
90,36,29125.7572685
90,55,33472.7995019
90,36,37178.6745469
90,55,37181.4268918
90,36,37460.8789615
90,55,39609.7097261
90,36,54736.1825714
90,55,55139.3985488
90,36,64045.586688
90,35,66541.3591544
90,36,66901.8894125
90,55,68844.4790432
90,43,73277.4497728
90,55,78904.1588727
90,43,94567.3751835
90,48,96151.8120381
90,43,100000
85,36,597.335256934
85,55,3096.21505121
85,36,10228.0140084
85,55,15472.25678
85,36,22313.3962128
85,55,25399.6990552
85,36,25651.542078
85,35,28262.0842812
85,36,28411.2029862
85,35,34065.0610059
85,36,34677.1225965
85,55,36499.3088862
85,36,38485.9170592
85,35,39368.9256527
85,36,39581.9980328
85,55,40725.0006795
85,36,40847.1932309
85,55,45527.1701066
85,36,48861.1885891
85,35,52379.2448112
85,36,53194.962285
85,55,54113.4289833
85,36,60700.5405515
85,55,63359.9726102
85,36,64124.7035758
85,55,66262.7490518
85,35,87778.1701052
85,36,88748.5179054
85,55,89708.2682868
85,36,96491.9306703
85,55,97364.3974752
85,36,99841.9538462
85,35,100000
60,36,167.225431873
60,55,5685.85513443
60,43,16269.12081
60,48,17046.511886
60,43,17193.012623
60,55,28491.9515299
60,36,35752.9557933
60,55,43789.6316908
60,43,47513.7910407
60,55,51338.5223504
60,36,54072.2002287
60,55,58662.1168813
60,36,59570.5799201
60,55,60496.6789929
60,43,64355.0262113
60,55,64823.7016976
60,36,64848.2223608
60,55,73279.7969323
60,36,83189.4918416
60,55,86159.8197177
60,36,88897.6163832
60,55,89291.3575228
60,36,92141.2990299
60,55,96299.6172071
60,36,97856.3357075
60,55,100000
56,36,99.1769222136
56,55,4140.30117224
56,36,7073.16392912
56,70,10092.5608259
56,69,15897.9182944
56,76,16841.3724001
56,77,17018.4906247
56,82,22168.6742781
56,77,28214.8314452
56,82,37520.2969851
56,77,52693.144999
56,82,58572.3050095
56,77,59978.6046725
56,82,64805.3753282
56,77,67053.9045554
56,82,72413.5398873
56,77,72811.6947944
56,82,80392.8132462
56,77,82077.1652
56,76,92832.8202187
56,77,93077.9948446
56,82,100000
57,55,174.940395185
57,36,2637.50738495
57,55,3652.70964885
57,36,4686.78088601
57,55,13933.6383019
57,36,14555.0201438
57,55,19657.0138866
57,36,20454.7981889
57,35,24912.9428934
57,54,25156.2056568
57,35,25485.1915729
57,54,25944.3532426
57,35,26645.8571758
57,36,27915.6980704
57,55,34284.3397745
57,54,35997.6260504
57,55,36042.3628826
57,43,55429.5567664
57,48,55652.3296399
57,43,56970.1345727
57,55,63424.7383274
57,36,63964.8252926
57,35,68342.9776943
57,54,70629.0347583
57,35,71593.1249145
57,36,71593.6034043
57,55,71866.7689097
57,43,72511.0976162
57,48,75277.0386514
57,43,75603.4763432
57,55,76375.9164494
57,43,81202.5156534
57,48,81462.7659639
57,42,88092.9927045
57,43,88264.139743
57,48,88473.0561992
57,43,90287.3867765
57,48,92184.0168045
57,43,94801.0184971
57,48,99263.6949751
57,43,99395.942659
57,48,100000
58,36,56.7659381695
58,35,353.079513358
58,36,1601.33254399
58,55,15437.5440338
58,36,22884.7955392
58,55,30749.9962777
58,36,34241.7152038
58,55,38678.2799199
58,36,39020.3207911
58,35,39621.5878317
58,36,39798.393031
58,55,40451.3990619
58,54,41412.9798616
58,55,41618.5332415
58,36,42660.6335385
58,35,45568.5692539
58,36,45718.3887749
58,55,46189.3068264
58,43,47791.9781491
58,55,58777.9244822
58,36,65828.5544853
58,35,68115.0794281
58,36,68967.6433965
58,55,75963.3558486
58,54,76242.8865825
58,35,76569.882482
58,36,77613.4862506
58,55,84015.8207277
58,36,85513.2357369
58,55,89745.0351622
58,36,90211.8983067
58,35,90613.0510923
58,36,90749.0871342
58,55,92092.2170847
58,36,92328.5252516
58,55,94797.615511
58,36,96493.6651956
58,55,100000
59,54,12.0857852309
59,55,167.210077675
59,43,5164.18548771
59,48,7824.09662517
59,43,8213.268482
59,48,9355.56925848
59,43,9905.62574226
59,48,16757.6522614
59,77,17099.4563818
59,110,18808.7038567
59,111,18864.8097555
59,116,41670.6408587
59,123,47682.0393501
59,104,48669.6360729
59,123,55262.3962715
59,104,63587.0192196
59,103,64952.5218245
59,122,66309.5235549
59,103,66475.7872815
59,122,66938.5369046
59,103,68497.744554
59,122,69417.3783088
59,103,74539.4503567
59,122,76650.250995
59,123,79331.730445
59,111,79683.9390458
59,116,100000
83,54,97.9131463475
83,35,1241.90280076
83,54,1308.61561604
83,35,1466.39046776
83,36,1589.28803357
83,55,5339.35402948
83,54,7551.97579395
83,55,11383.4775965
83,76,12496.8558622
83,77,14441.7225346
83,82,31299.3772789
83,77,31941.1331136
83,82,62105.1063623
83,77,62243.649702
83,82,62427.1129623
83,77,69583.6483621
83,82,75026.9876465
83,77,75841.8786941
83,82,86967.7577873
83,89,87436.802759
83,77,87751.0299868
83,82,96339.2014791
83,77,100000
84,36,699.638486429
84,55,1472.56093031
84,36,2180.00428924
84,55,2739.43449962
84,36,4058.69751794
84,55,7814.10955216
84,43,7879.11843493
84,48,10545.7090625
84,77,10850.1225222
84,82,13967.5671868
84,77,15623.4895728
84,82,17752.4238957
84,77,19015.415155
84,82,42356.7761199
84,77,42461.1302807
84,82,55645.8341
84,77,61905.4331706
84,82,68718.7358896
84,77,70506.3832878
84,82,73282.0582934
84,77,73728.4371923
84,82,83994.0381415
84,77,89418.0181996
84,82,98898.4682391
84,89,100000
70,36,242.869857973
70,35,13437.920908
70,36,13785.5151319
70,55,20667.3709524
70,36,27285.1604398
70,55,29884.8781933
70,36,34797.9915284
70,55,36486.8564739
70,36,47935.561441
70,35,49668.4387514
70,36,50921.4422297
70,55,51955.9275426
70,43,52760.715436
70,48,55122.3975316
70,43,55303.2930533
70,48,65246.9683178
70,43,66447.9433679
70,42,74010.7703831
70,43,74113.4171579
70,48,76092.9546618
70,43,77186.8822144
70,48,80191.2327916
70,43,80301.8403448
70,48,85980.8834233
70,43,87342.9081357
70,48,91891.5758294
70,42,92931.7492422
70,43,92963.7205384
70,55,99703.2972037
70,36,100000
71,54,1033.31276083
71,55,1168.42685336
71,43,17539.7925911
71,48,25083.8020406
71,43,27228.9157172
71,48,28266.2320308
71,43,29301.5539941
71,48,30240.6592731
71,43,31783.347751
71,48,33008.371145
71,43,33059.6634642
71,48,37356.2546201
71,43,40030.6398613
71,48,40107.1643965
71,43,41309.9906749
71,55,65131.0268234
71,36,67630.8666645
71,55,68400.779268
71,36,69776.3290965
71,54,70934.9317614
71,35,72685.0174065
71,54,73799.0003237
71,35,75006.0193288
71,54,75349.2250576
71,55,76100.8331396
71,36,83534.7554795
71,35,84178.1726884
71,36,84372.7930196
71,55,88295.9099254
71,43,89004.4358847
71,48,97851.6901031
71,43,99187.6313198
71,48,99983.2198692
71,43,100000
72,54,2340.40081583
72,55,2941.36291589
72,36,6388.25349477
72,55,6592.90851452
72,36,8228.85682281
72,55,8657.82056574
72,36,15937.2221786
72,55,16781.5827276
72,36,27499.0475154
72,55,27628.5506518
72,36,28887.1557787
72,55,29904.2037625
72,43,33967.0624191
72,48,37043.6852528
72,43,41203.6414865
72,48,44492.7333678
72,43,45613.5772095
72,48,48388.6391023
72,43,49411.4560605
72,42,51293.2661505
72,48,52587.2195109
72,43,54210.4107248
72,55,59177.0515606
72,54,59759.1578128
72,35,59906.3336003
72,36,60052.4583274
72,55,62708.8299137
72,43,63269.0502559
72,55,64273.042938
72,36,80371.1180524
72,55,81057.0853571
72,36,87204.7449168
72,55,88401.7420235
72,54,98444.0793832
72,35,100000
73,36,779.789549664
73,55,10995.073149
73,36,11528.537322
73,55,14641.5106854
73,36,18869.7190331
73,55,19709.7012093
73,43,23063.7629252
73,55,23331.1509899
73,36,23353.1683934
73,55,25170.4002922
73,36,28969.591543
73,35,29846.5315471
73,36,30714.150298
73,55,33607.8885847
73,35,33853.4808637
73,36,34154.0506171
73,55,38977.4070145
73,54,39302.9478126
73,35,41882.2224388
73,36,42186.5973981
73,55,44266.4520753
73,36,44309.7190279
73,55,48590.3385921
73,36,58748.8840147
73,55,58957.5751647
73,35,63907.8809004
73,36,63921.0805267
73,55,64018.7142624
73,36,65882.7269022
73,55,65986.8759552
73,36,69209.016252
73,35,71137.5695392
73,36,71366.7030168
73,55,71463.2777562
73,36,75337.0952881
73,55,76420.7046065
73,36,78504.4849796
73,35,83933.5050448
73,36,84016.3706402
73,55,84487.3541717
73,36,86226.9044242
73,55,89220.6092496
73,36,98907.6109726
73,55,99537.356713
73,36,100000
15,54,1768.61338078
15,55,1898.98077061
15,43,5615.07424354
15,48,7838.96035854
15,43,10526.8515523
15,48,13243.9804141
15,77,18269.7308983
15,104,20293.9370636
15,123,24193.4509064
15,104,25088.8895195
15,123,29305.1335916
15,111,32065.8429891
15,116,34591.8035201
15,111,36993.413425
15,116,61581.6975381
15,111,65988.9885573
15,138,66204.9803205
15,157,66397.9307934
15,138,67495.3076742
15,172,72806.5393184
15,191,77734.5722395
15,179,82330.7114737
15,191,86364.6555923
15,179,87742.87706
15,184,91610.3595364
15,179,92016.9710549
15,213,94687.3259797
15,247,95198.7812118
15,274,96379.1765418
15,293,97994.7104021
16,36,487.750594103
16,55,12059.2154421
16,36,13076.4786577
16,55,31136.9660364
16,36,33548.8163756
16,55,34716.6488376
16,43,38265.4979367
16,48,39237.1790217
16,43,39292.7642349
16,48,40688.3054097
16,43,41289.965791
16,48,47650.1507718
16,43,48870.5332962
16,48,66382.7247814
16,43,66921.0427952
16,42,85733.2159369
16,43,86761.7811909
16,55,86924.8797118
16,43,88495.2828947
16,55,94593.6032013
16,36,100000
65,36,652.026695042
65,55,3669.61068238
65,36,10582.2031166
65,35,11150.1443066
65,54,11583.8452149
65,35,12506.6146631
65,36,13013.7379772
65,35,15023.0545974
65,54,15612.5785117
65,35,16377.3017787
65,36,16415.866452
65,55,19533.4778365
65,36,20101.6671158
65,55,21079.2952242
65,36,29612.0161803
65,55,30914.451063
65,54,51047.636152
65,55,51778.4325954
65,43,52277.4807055
65,48,52402.4843386
65,43,52989.1304832
65,55,55249.4842185
65,36,56907.2455467
65,55,58568.3831098
65,36,60484.2920882
65,55,60498.8598893
65,36,61420.7777273
65,55,66041.9236377
65,43,66106.5344006
65,48,73558.4753173
65,43,74915.1363584
65,48,80748.2127093
65,43,80858.200208
65,55,81719.5343797
65,36,82049.184946
65,55,82396.7625119
65,36,85426.4898633
65,35,87928.2275746
65,54,88321.211495
65,55,88878.7068153
65,36,93413.7923336
65,55,94436.0514342
65,36,100000
66,36,891.979970705
66,55,4946.89122992
66,43,6977.07270479
66,48,12166.0734994
66,43,16214.4044481
66,48,16386.2907067
66,43,19411.1299438
66,42,21474.1918524
66,43,21988.1966722
66,55,22317.4440553
66,36,22504.7842402
66,55,24581.2042651
66,43,32735.6093395
66,48,34479.6130777
66,43,35385.3655235
66,48,45798.7157862
66,43,46723.1975888
66,48,49862.3923111
66,43,50098.8847325
66,48,61231.2004461
66,43,61369.686274
66,55,71661.1526482
66,36,76478.7937094
66,55,80045.6571798
66,36,81352.274238
66,55,81794.8654793
66,36,82249.8478894
66,35,82624.0779966
66,36,83097.5471542
66,35,87983.8386742
66,54,88007.2151768
66,35,88776.0311263
66,36,89092.2122175
66,35,90850.2764959
66,36,90880.326307
66,55,94446.7787044
66,36,96131.2015801
66,55,96269.3352066
66,36,100000
67,36,542.93263638
67,55,1848.28863233
67,36,2597.93371327
67,55,4737.59430434
67,54,5025.51910824
67,55,5113.88687157
67,43,5353.75686007
67,55,5660.89001912
67,36,13097.8419763
67,35,16351.2530416
67,54,16676.2650788
67,35,18376.5239432
67,36,18551.1135365
67,55,26706.179942
67,36,29460.9961715
67,35,33033.7423632
67,54,33177.1281777
67,35,33302.7650611
67,36,33452.9135293
67,55,52057.0016819
67,36,54540.2848354
67,55,68032.9233857
67,36,70106.553345
67,55,70487.2756369
67,36,73555.5786799
67,35,76317.1610142
67,36,76370.4942431
67,55,82654.7683981
67,36,83928.0492136
67,55,85397.9812114
67,54,85916.0795695
67,35,86335.8911218
67,54,86550.963438
67,35,87220.0612061
67,54,87503.9348122
67,35,88046.9308139
67,36,88325.4148761
67,35,89756.5763397
67,36,90093.809695
67,35,93759.2591174
67,36,94753.2512368
67,55,95322.2611947
67,36,95398.7894458
67,55,95724.6154242
67,54,100000
68,36,498.024992394
68,35,2991.86791879
68,36,3075.38620561
68,35,3590.31521595
68,36,3638.16749698
68,55,6513.2043232
68,36,10334.1017338
68,55,19405.2214462
68,36,24967.9416129
68,55,25688.854518
68,43,25872.1042753
68,48,26298.6582217
68,43,27362.7580129
68,77,28342.2790021
68,89,35587.1286354
68,77,36783.442196
68,82,41586.7401411
68,110,51277.2763887
68,111,51597.5751471
68,116,65696.6371162
68,111,67844.9694176
68,123,82903.0255299
68,111,83448.3653075
68,116,94920.0785852
68,123,100000
69,36,232.274527937
69,35,1558.60303394
69,36,2270.12967963
69,55,4810.42481571
69,36,12173.4273477
69,35,16599.1645407
69,54,16612.5029828
69,55,16986.0312716
69,36,25233.8012955
69,55,27558.0311457
69,36,29274.3674394
69,35,37485.9626958
69,36,38099.7102338
69,35,39439.0179185
69,54,39932.6890655
69,55,39940.563728
69,43,45900.1808734
69,42,49881.9144071
69,43,50234.5268549
69,55,54622.2264438
69,36,56825.2095009
69,35,66206.2806821
